,id_acidente,codloga,logradouroA,codlogb,logradouroB,alt_num,referencia,data,cod_acid,tipo_acidente,dp,numero_BO,sentido,pista,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_informacao,carroca,princ_a,paiA,princ_b,paiB,cod_distrito,distrito,vit_ferida,vit_morta,local,lat,lon,loc/type,loc/coordinates/0,loc/coordinates/1
4091,D031300260,15656,"PAULISTA, AV",NA,,1000,,08/03/2013 08:50,2,CO,78,1920, , ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 1000 SAO PAULO SP",-23.5647577,-46.6518495,Point,-46.6518495,-23.5647577
4601,D031300835,27955,"FORTUNATA TADIELLO NATUCCI, AV",NA,,1000,,14/03/2013 18:40,2,SI,46,2346, , ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27955,"FORTUNATA TADIELLO NATUCCI, AV",NA,,3,ANHANGUERA,1,0,"FORTUNATA TADIELLO NATUCCI, AV 1000 SAO PAULO SP",-23.5647577,-46.6518495,Point,-46.6518495,-23.5647577
2984,D021300085,18232,"SILVIA, RUA",NA,,243,,21/02/2013 11:45,4,AT,5,987, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18232,"SILVIA, RUA",NA,,17,CAMPO LIMPO,1,0,"SILVIA, RUA 243 SAO PAULO SP",-23.5605501,-46.6504945,Point,-46.6504945,-23.5605501
10465,D061300203,2497,"AUGUSTA, RUA",NA,,2024,,03/06/2013 17:03,4,AT,78,4762,B, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",NA,,26,CONSOLACAO,1,0,"AUGUSTA, RUA 2024 SAO PAULO SP",-23.5600448,-46.6622527,Point,-46.6622527,-23.5600448
582,D011300190,2497,"AUGUSTA, RUA",12202,"LUIS COELHO, RUA",0,,12/01/2013 18:50,2,CT,78,297, , ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2497,"AUGUSTA, RUA",12202,"LUIS COELHO, RUA",26,CONSOLACAO,2,0,"AUGUSTA, RUA SAO PAULO SP &  LUIS COELHO, RUA SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
10341,D061300200,2497,"AUGUSTA, RUA",11989,"LORENA, AL",0,,02/06/2013 01:10,4,AT,78,4699, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2497,"AUGUSTA, RUA",11989,"LORENA, AL",44,JARDIM PAULISTA,1,0,"AUGUSTA, RUA SAO PAULO SP &  LORENA, AL SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
9456,D051300103,2497,"AUGUSTA, RUA",3874,"CAIO PRADO, RUA",0,,20/05/2013 01:00,2,CO,4,4250, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",3874,"CAIO PRADO, RUA",26,CONSOLACAO,1,0,"AUGUSTA, RUA SAO PAULO SP &  CAIO PRADO, RUA SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
10188,D051300273,2497,"AUGUSTA, RUA",15656,"PAULISTA, AV",0,,30/05/2013 06:30,4,AT,78,4615, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",15656,"PAULISTA, AV",26,CONSOLACAO,1,0,"AUGUSTA, RUA SAO PAULO SP &  PAULISTA, AV SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
8206,D051300256,2497,"AUGUSTA, RUA",6651,"ESTADOS UNIDOS, RUA",0,,03/05/2013 12:30,4,AT,78,3656, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2497,"AUGUSTA, RUA",6651,"ESTADOS UNIDOS, RUA",44,JARDIM PAULISTA,1,0,"AUGUSTA, RUA SAO PAULO SP &  ESTADOS UNIDOS, RUA SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
142,D011300186,2497,"AUGUSTA, RUA",10004,"JAU, AL",0,,04/01/2013 19:45,4,AT,78,81, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",10004,"JAU, AL",44,JARDIM PAULISTA,1,0,"AUGUSTA, RUA SAO PAULO SP &  JAU, AL SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
5797,D031300273,2497,"AUGUSTA, RUA",7306,"FRANCA, AL",0,,31/03/2013 22:08,2,CF,78,2523, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",7306,"FRANCA, AL",44,JARDIM PAULISTA,1,0,"AUGUSTA, RUA SAO PAULO SP &  FRANCA, AL SAO PAULO SP",-23.5560595,-46.658132,Point,-46.658132,-23.5560595
10008,D051300811,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,63,,27/05/2013 16:20,2,CH,46,5023, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,41,JARAGUA,2,0,"ALEXIOS JAFET (ESTR.CAMPINAS), AV 63 SAO PAULO SP",-23.5629769,-46.6503446,Point,-46.6503446,-23.5629769
4719,D031300264,4526,"CASA BRANCA, AL",17791,"SANTOS, AL",0,,16/03/2013 10:30,2,CO,78,2077, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4526,"CASA BRANCA, AL",17791,"SANTOS, AL",44,JARDIM PAULISTA,1,0,"CASA BRANCA, AL SAO PAULO SP &  SANTOS, AL SAO PAULO SP",-23.5662095,-46.6600909,Point,-46.6600909,-23.5662095
2789,D021300091,15656,"PAULISTA, AV",NA,,900,,18/02/2013 18:50,2,CO,5,1350, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 900 SAO PAULO SP",-23.5650422,-46.6510771,Point,-46.6510771,-23.5650422
6931,D041300289,15656,"PAULISTA, AV",NA,,900,,15/04/2013 15:32,2,CO,78,3036, , ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 900 SAO PAULO SP",-23.5650422,-46.6510771,Point,-46.6510771,-23.5650422
10495,D061300101,15656,"PAULISTA, AV",NA,,900,,04/06/2013 04:20,2,CH,5,4778, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 900 SAO PAULO SP",-23.5650422,-46.6510771,Point,-46.6510771,-23.5650422
2266,D021300200,15656,"PAULISTA, AV",NA,,900,,09/02/2013 18:45,2,CT,78,1094, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 900 SAO PAULO SP",-23.5650422,-46.6510771,Point,-46.6510771,-23.5650422
6770,D041300287,2497,"AUGUSTA, RUA",NA,,2177,,13/04/2013 00:18,4,AT,78,2913, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",NA,,26,CONSOLACAO,2,0,"AUGUSTA, RUA 2177 SAO PAULO SP",-23.561121,-46.6632171,Point,-46.6632171,-23.561121
9161,D051300120,17237,"ROCHA, RUA",NA,,440,,15/05/2013 18:18,2,CO,5,2619, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17237,"ROCHA, RUA",NA,,7,BELA VISTA,1,0,"ROCHA, RUA 440 SAO PAULO SP",-23.5602345,-46.6496414,Point,-46.6496414,-23.5602345
7297,D041300141,4347,"CARLOS DO PINHAL, RUA S",NA,,306,,20/04/2013 13:40,4,AT,5,3187, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347,"CARLOS DO PINHAL, RUA S",NA,,7,BELA VISTA,1,0,"CARLOS DO PINHAL, RUA S 306 SAO PAULO SP",-23.5646276,-46.6504898,Point,-46.6504898,-23.5646276
2479,D021300201,17791,"SANTOS, AL",NA,,2315,,13/02/2013 20:44,2,CO,78,1155, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17791,"SANTOS, AL",NA,,17,CAMPO LIMPO,1,0,"SANTOS, AL 2315 SAO PAULO SP",-23.5581535,-46.6623188,Point,-46.6623188,-23.5581535
8449,D051300085,16429,"PLINIO BARRETO, RUA DR",NA,,173,,06/05/2013 14:50,2,CO,4,3226, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16429,"PLINIO BARRETO, RUA DR",NA,,7,BELA VISTA,1,0,"PLINIO BARRETO, RUA DR 173 SAO PAULO SP",-23.556975,-46.651433,Point,-46.651433,-23.556975
4698,D031300262,15656,"PAULISTA, AV",NA,,1400,,16/03/2013 05:30,2,CO,78,2071, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,4,0,"PAULISTA, AV 1400 SAO PAULO SP",-23.5570704,-46.6615884,Point,-46.6615884,-23.5570704
10689,D061300212,7306,"FRANCA, AL",17240,"ROCHA AZEVEDO, AL MIN",0,,06/06/2013 15:00,2,CO,78,4906, , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7306,"FRANCA, AL",17240,"ROCHA AZEVEDO, AL MIN",44,JARDIM PAULISTA,1,0,"FRANCA, AL SAO PAULO SP &  ROCHA AZEVEDO, AL MIN SAO PAULO SP",-23.5620559,-46.6635384,Point,-46.6635384,-23.5620559
7952,D041300147,17237,"ROCHA, RUA",9546,"ITAPEVA, RUA",0,,29/04/2013 17:30,4,AT,5,3508, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9546,"ITAPEVA, RUA",17237,"ROCHA, RUA",NA,,1,0,"ROCHA, RUA SAO PAULO SP &  ITAPEVA, RUA SAO PAULO SP",-23.5588979,-46.6495744,Point,-46.6495744,-23.5588979
9302,D051300788,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,820,,17/05/2013 12:58,2,CO,46,2336, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,41,JARAGUA,1,0,"ALEXIOS JAFET (ESTR.CAMPINAS), AV 820 SAO PAULO SP",-23.5680871,-46.6553867,Point,-46.6553867,-23.5680871
2727,D021300611,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,850,,17/02/2013 21:00,2,SI,46,1516, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46890,"ALEXIOS JAFET (ESTR.CAMPINAS), AV",NA,,41,JARAGUA,2,0,"ALEXIOS JAFET (ESTR.CAMPINAS), AV 850 SAO PAULO SP",-23.5682821,-46.6555755,Point,-46.6555755,-23.5682821
11339,D061300108,11711,"LEME, RUA CARD",NA,,300,,14/06/2013 19:40,4,AT,5,5215, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11711,"LEME, RUA CARD",NA,,7,BELA VISTA,1,0,"LEME, RUA CARD 300 SAO PAULO SP",-23.5591462,-46.649153,Point,-46.649153,-23.5591462
5255,D031300120,17237,"ROCHA, RUA",NA,,175,,23/03/2013 14:30,4,AT,5,1598, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17237,"ROCHA, RUA",NA,,7,BELA VISTA,1,0,"ROCHA, RUA 175 SAO PAULO SP",-23.5577352,-46.6497347,Point,-46.6497347,-23.5577352
9826,D051300914,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,5000,,24/05/2013 17:30,2,CO,89,4592,B, ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 5000 SAO PAULO SP",-23.5563633,-46.6619688,Point,-46.6619688,-23.5563633
7152,D041300922,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,5220,,18/04/2013 18:00,2,CO,89,3223, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 5220 SAO PAULO SP",-23.5563633,-46.6619688,Point,-46.6619688,-23.5563633
3902,D031300926,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,4701,,06/03/2013 07:12,2,CO,89,1834, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,"MARGINAL DO RIO PINHEIROS, AV",NA,,40,JAGUARE,1,0,"MARGINAL DO RIO PINHEIROS, AV 4701 SAO PAULO SP",-23.5563633,-46.6619688,Point,-46.6619688,-23.5563633
7155,D041300114,2812,"BARATA RIBEIRO, RUA",NA,,91,,18/04/2013 18:19,2,CO,4,3123, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,"BARATA RIBEIRO, RUA",NA,,7,BELA VISTA,1,0,"BARATA RIBEIRO, RUA 91 SAO PAULO SP",-23.5560225,-46.6511796,Point,-46.6511796,-23.5560225
1622,D011300198,15656,"PAULISTA, AV",NA,,2421,,31/01/2013 08:00,4,AT,78,818, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 2421 SAO PAULO SP",-23.5565668,-46.6623773,Point,-46.6623773,-23.5565668
9434,D051300102,7026,"FERNANDO DE ALBUQUERQUE, RUA",5245,"CONSOLACAO, RUA DA",0,,19/05/2013 13:10,2,SI,4,4234, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",7026,"FERNANDO DE ALBUQUERQUE, RUA",26,CONSOLACAO,1,0,"FERNANDO DE ALBUQUERQUE, RUA SAO PAULO SP &  CONSOLACAO, RUA DA SAO PAULO SP",-23.5540766,-46.6575139,Point,-46.6575139,-23.5540766
11707,D061300220,10004,"JAU, AL",12165,"LUIS ANTONIO, AV BRIG",0,,19/06/2013 20:10,2,CO,78,5382, , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10004,"JAU, AL",12165,"LUIS ANTONIO, AV BRIG",44,JARDIM PAULISTA,1,0,"JAU, AL SAO PAULO SP &  LUIS ANTONIO, AV BRIG SAO PAULO SP",-23.5679832,-46.6526752,Point,-46.6526752,-23.5679832
5627,D031300272,10004,"JAU, AL",16028,"PEIXOTO GOMIDE, RUA",0,,28/03/2013 19:30,2,CO,78,2468, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004,"JAU, AL",16028,"PEIXOTO GOMIDE, RUA",44,JARDIM PAULISTA,1,0,"JAU, AL SAO PAULO SP &  PEIXOTO GOMIDE, RUA SAO PAULO SP",-23.5679832,-46.6526752,Point,-46.6526752,-23.5679832
6098,D041300278,14804,"NOVE DE JULHO, AV",NA,,3218,,04/04/2013 13:00,2,CO,78,2632, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804,"NOVE DE JULHO, AV",NA,,63,PINHEIROS,1,0,"NOVE DE JULHO, AV 3218 SAO PAULO SP",-23.5679999,-46.6600984,Point,-46.6600984,-23.5679999
1109,D011300077,16044,"PENAFORTE MENDES, RUA DR",NA,,548,,21/01/2013 20:54,4,AT,4,555, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16044,"PENAFORTE MENDES, RUA DR",NA,,34,ITAIM BIBI,1,0,"PENAFORTE MENDES, RUA DR 548 SAO PAULO SP",-23.5554213,-46.6514736,Point,-46.6514736,-23.5554213
10783,D061300213,17240,"ROCHA AZEVEDO, AL MIN",NA,,983,,07/06/2013 16:25,2,SI,78,4916, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17240,"ROCHA AZEVEDO, AL MIN",NA,,34,ITAIM BIBI,1,0,"ROCHA AZEVEDO, AL MIN 983 SAO PAULO SP",-23.5655714,-46.6635177,Point,-46.6635177,-23.5655714
9405,D051300133,10548,"JOAQUIM EUGENIO DE LIMA, AL",17044,"RIBEIRAO PRETO, AL",0,,19/05/2013 01:20,2,CO,5,4221, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10548,"JOAQUIM EUGENIO DE LIMA, AL",17044,"RIBEIRAO PRETO, AL",7,BELA VISTA,1,0,"JOAQUIM EUGENIO DE LIMA, AL SAO PAULO SP &  RIBEIRAO PRETO, AL SAO PAULO SP",-23.5687356,-46.6533992,Point,-46.6533992,-23.5687356
5083,D031300267,10548,"JOAQUIM EUGENIO DE LIMA, AL",17791,"SANTOS, AL",0,,21/03/2013 12:20,2,OU,78,2219, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10548,"JOAQUIM EUGENIO DE LIMA, AL",17791,"SANTOS, AL",44,JARDIM PAULISTA,1,0,"JOAQUIM EUGENIO DE LIMA, AL SAO PAULO SP &  SANTOS, AL SAO PAULO SP",-23.5687356,-46.6533992,Point,-46.6533992,-23.5687356
4359,D031300116,17237,"ROCHA, RUA",NA,,23,,11/03/2013 15:39,4,AT,5,1364, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17237,"ROCHA, RUA",NA,,7,BELA VISTA,1,0,"ROCHA, RUA 23 SAO PAULO SP",-23.5563878,-46.6497643,Point,-46.6497643,-23.5563878
7093,D041301588,18519,"SUMARE, AV",NA,,2500,,17/04/2013 22:40,2,CO,25,2805, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18519,"SUMARE, AV",NA,,61,PERDIZES,2,0,"SUMARE, AV 2500 SAO PAULO SP",-23.5558759,-46.6625126,Point,-46.6625126,-23.5558759
1160,D011300080,16044,"PENAFORTE MENDES, RUA DR",NA,,130,,22/01/2013 16:20,4,AT,4,567, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16044,"PENAFORTE MENDES, RUA DR",NA,,34,ITAIM BIBI,1,0,"PENAFORTE MENDES, RUA DR 130 SAO PAULO SP",-23.5548669,-46.6515726,Point,-46.6515726,-23.5548669
1747,D021300192,15656,"PAULISTA, AV",NA,,2467,,01/02/2013 22:00,2,CH,78,879, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,1,0,"PAULISTA, AV 2467 SAO PAULO SP",-23.5560294,-46.6628477,Point,-46.6628477,-23.5560294
5830,D041300093,21064,"PLINIO DE QUEIROZ, VD DR",14804,"NOVE DE JULHO, AV",0,,01/04/2013 09:30,2,CO,4,2531, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14804,"NOVE DE JULHO, AV",21064,"PLINIO DE QUEIROZ, VD DR",NA,,1,0,"PLINIO DE QUEIROZ, VD DR SAO PAULO SP &  NOVE DE JULHO, AV SAO PAULO SP",-23.5557616,-46.6499383,Point,-46.6499383,-23.5557616
1141,D011300078,5245,"CONSOLACAO, RUA DA",NA,,2259,,22/01/2013 12:50,4,AT,4,557,C, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 2259 SAO PAULO SP",-23.5545185,-46.6613645,Point,-46.6613645,-23.5545185
672,D011300065,5245,"CONSOLACAO, RUA DA",NA,,2239,,14/01/2013 10:40,4,AT,4,323, , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 2239 SAO PAULO SP",-23.5544223,-46.6612485,Point,-46.6612485,-23.5544223
230,D011300056,5245,"CONSOLACAO, RUA DA",NA,,2195,,07/01/2013 07:46,2,CO,4,127, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 2195 SAO PAULO SP",-23.5540868,-46.6608437,Point,-46.6608437,-23.5540868
10700,D061300211,5245,"CONSOLACAO, RUA DA",NA,,2390,,06/06/2013 16:49,4,AT,78,4880, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 2390 SAO PAULO SP",-23.5551014,-46.6624488,Point,-46.6624488,-23.5551014
11617,D061300088,5245,"CONSOLACAO, RUA DA",NA,,23,,18/06/2013 16:20,2,QD,4,5330, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 23 SAO PAULO SP",-23.5546119,-46.6618212,Point,-46.6618212,-23.5546119
9064,D051300088,5245,"CONSOLACAO, RUA DA",NA,,2107,,14/05/2013 11:02,2,CT,4,3419, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 2107 SAO PAULO SP",-23.5536329,-46.6601855,Point,-46.6601855,-23.5536329
9415,D051300266,11989,"LORENA, AL",14804,"NOVE DE JULHO, AV",0,,19/05/2013 05:30,2,CO,78,4231, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11989,"LORENA, AL",14804,"NOVE DE JULHO, AV",44,JARDIM PAULISTA,1,0,"LORENA, AL SAO PAULO SP &  NOVE DE JULHO, AV SAO PAULO SP",-23.5692166,-46.6600477,Point,-46.6600477,-23.5692166
11403,D061300218,11989,"LORENA, AL",16919,"REBOUCAS, AV",0,,15/06/2013 17:05,2,CO,78,5263, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11989,"LORENA, AL",16919,"REBOUCAS, AV",44,JARDIM PAULISTA,1,0,"LORENA, AL SAO PAULO SP &  REBOUCAS, AV SAO PAULO SP",-23.5692166,-46.6600477,Point,-46.6600477,-23.5692166
11897,D061300222,11989,"LORENA, AL",2497,"AUGUSTA, RUA",0,,22/06/2013 15:11,2,CO,78,5478, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2497,"AUGUSTA, RUA",11989,"LORENA, AL",44,JARDIM PAULISTA,1,0,"LORENA, AL SAO PAULO SP &  AUGUSTA, RUA SAO PAULO SP",-23.5692166,-46.6600477,Point,-46.6600477,-23.5692166
10650,D061300208,8562,"HADDOCK LOBO, RUA",NA,,1190,,05/06/2013 23:39,2,CT,78,4848, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562,"HADDOCK LOBO, RUA",NA,,26,CONSOLACAO,1,0,"HADDOCK LOBO, RUA 1190 SAO PAULO SP",-23.5617821,-46.6657351,Point,-46.6657351,-23.5617821
4800,D031300265,2497,"AUGUSTA, RUA",NA,,2514,,17/03/2013 20:08,4,AT,78,2116, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",NA,,26,CONSOLACAO,1,0,"AUGUSTA, RUA 2514 SAO PAULO SP",-23.5631708,-46.665612,Point,-46.665612,-23.5631708
6056,D041300094,5245,"CONSOLACAO, RUA DA",NA,,10,,03/04/2013 21:15,2,CO,4,2611, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 10 SAO PAULO SP",-23.5571695,-46.66465,Point,-46.66465,-23.5571695
6437,D041300283,15656,"PAULISTA, AV",NA,,648,,08/04/2013 18:14,2,CO,78,2805, , ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15656,"PAULISTA, AV",NA,,7,BELA VISTA,2,0,"PAULISTA, AV 648 SAO PAULO SP",-23.5671736,-46.6492537,Point,-46.6492537,-23.5671736
2109,D021300060,5245,"CONSOLACAO, RUA DA",NA,,1977,,07/02/2013 12:30,2,CO,4,999, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 1977 SAO PAULO SP",-23.5529424,-46.6592081,Point,-46.6592081,-23.5529424
1131,D011300076,2497,"AUGUSTA, RUA",NA,,843,,22/01/2013 09:12,2,CO,4,551,C, ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2497,"AUGUSTA, RUA",NA,,26,CONSOLACAO,1,0,"AUGUSTA, RUA 843 SAO PAULO SP",-23.552791,-46.6538535,Point,-46.6538535,-23.552791
3738,D031300114,12165,"LUIS ANTONIO, AV BRIG",NA,,2154,,04/03/2013 07:25,4,AT,5,1313, , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12165,"LUIS ANTONIO, AV BRIG",NA,,NA,,1,0,"LUIS ANTONIO, AV BRIG 2154 SAO PAULO SP",-23.5667183,-46.6485777,Point,-46.6485777,-23.5667183
3740,D031300108,12165,"LUIS ANTONIO, AV BRIG",NA,,2130,,04/03/2013 07:29,4,AT,5,1183, , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12165,"LUIS ANTONIO, AV BRIG",NA,,NA,,1,0,"LUIS ANTONIO, AV BRIG 2130 SAO PAULO SP",-23.566633,-46.6484643,Point,-46.6484643,-23.566633
2992,D021300069,5245,"CONSOLACAO, RUA DA",NA,,2000,,21/02/2013 13:40,2,CT,4,1338, , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,"CONSOLACAO, RUA DA",NA,,26,CONSOLACAO,1,0,"CONSOLACAO, RUA DA 2000 SAO PAULO SP",-23.5528996,-46.6595161,Point,-46.6595161,-23.5528996
8896,D051300096,2497,"AUGUSTA, RUA",NA,,835,,12/05/2013 06:30,4,AT,4,3973, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,"AUGUSTA, RUA",NA,,26,CONSOLACAO,2,0,"AUGUSTA, RUA 835 SAO PAULO SP",-23.5527312,-46.6537626,Point,-46.6537626,-23.5527312
2120,D021300061,1356,"ANGELICA, AV",NA,,2627,,07/02/2013 15:00,2,CF,4,1001, , ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1356,"ANGELICA, AV",NA,,70,SANTA CECILIA,1,0,"ANGELICA, AV 2627 SAO PAULO SP",-23.5546552,-46.6630001,Point,-46.6630001,-23.5546552
